review_bucket,sample_row_id,prompt_version,model,cache_key,context_id,citing_paper_id,resolved_cited_title,resolved_cited_authors,normalized_section,raw_section_name,citation_marker,sentence_text,context_window_s3,object_names,object_types,generic_metric_names,cited_title_profile_object_names,primary_candidate_intent,candidate_intents,primary_candidate_object_type,candidate_relation_subtypes,evidence_span,confidence,should_send_to_llm,llm_priority,llm_reason,cited_work_description,matched_rules,phase1_reason,has_object_mention,has_graph_candidate_object
intent_background,phase1_llm_review_0024,phase1_llm_review_v1,gpt-4o,61b555b5477d3fcb504f71caf8a340346ddea7672007a3756bad46b9a84f5689,ctxr_2c7d7f58c6e4c0ba7125,2010.eamt-1.32,Clause Restructuring for Statistical Machine Translation,"Collins, Michael and Koehn, Philipp and Ku{\v{c}}erov{\'a}, Ivona",introduction,Introduction,"(Xia and McCord, 2004; Collins et al., 2005; Li et al., 2007; Wang et al., 2007; Elming, 2008; Chang et al., 2009)","Syntactic structure-based reordering has been shown to be significantly helpful for handling word order issues in phrase-based machine translation (PB-SMT) (Xia and McCord, 2004; Collins et al., 2005; Li et al., 2007; Wang et al., 2007; Elming, 2008; Chang et al., 2009) .","Syntactic structure-based reordering has been shown to be significantly helpful for handling word order issues in phrase-based machine translation (PB-SMT) (Xia and McCord, 2004; Collins et al., 2005; Li et al., 2007; Wang et al., 2007; Elming, 2008; Chang et al., 2009) . Generally, PB-SMT has an independent reordering model because the phrases themselves in PB-SMT do not have an ability to perform word reordering.",,,,,background,background,unknown,none,shown,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0025,phase1_llm_review_v1,gpt-4o,5bbf832d68af8a381a3d7ca54703624c3395e72cecaaa667b8fd570c0935e272,ctxr_dd5f3b128d49895eed70,C18-1080,Bilingual lexicon extraction from comparable corpora using in-domain terms,"Ismail, Azniah and Manandhar, Suresh",related_work,Related Work,"(Gaussier et al., 2004; Gamallo, 2007; Ismail and Manandhar, 2010; Prochasson and Fung, 2011; Hazem and Morin, 2012; Bouamor et al., 2013, among others)","Different contributions have been proposed in the past few years to improve each step of the standard approach (Gaussier et al., 2004; Gamallo, 2007; Ismail and Manandhar, 2010; Prochasson and Fung, 2011; Hazem and Morin, 2012; Bouamor et al., 2013, among others) .","The historical standard approach builds a context vector for each word of the source and the target languages, translates the source context vectors to the target language using a bilingual seed lexicon, and compares the translated context vectors to each target context vector using a similarity measure. Different contributions have been proposed in the past few years to improve each step of the standard approach (Gaussier et al., 2004; Gamallo, 2007; Ismail and Manandhar, 2010; Prochasson and Fung, 2011; Hazem and Morin, 2012; Bouamor et al., 2013, among others) .",,,,,background,background,unknown,none,proposed,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue;weak_extend_context_feature,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0026,phase1_llm_review_v1,gpt-4o,9359a4cce389c68833c8f43b3561433956748d0a1377779c10662516692df659,ctxr_e58ff6be05157a472adc,L16-1002,Representing Multilingual Data as Linked Data: the Case of {B}abel{N}et 2.0,"Ehrmann, Maud and Cecconi, Francesco and Vannella, Daniele and McCrae, John Philip and Cimiano, Philipp and Navigli, Roberto",introduction,Introduction,"(Elbedweihy et al., 2013; Jadidinejad, 2013; Navigli et al., 2013; Ehrmann et al., 2014; Moro et al., 2014)","1 BabelNet has been applied in many natural language processing tasks, such as multilingual lexicon extraction, crosslingual word-sense disambiguation, annotation, and information extraction, all with good performance (Elbedweihy et al., 2013; Jadidinejad, 2013; Navigli et al., 2013; Ehrmann et al., 2014; Moro et al., 2014) .","The most recent version of BabelNet is 3.5 which integrates knowledge from WordNet, Wikipedia, Microsoft Terminology, Ima-geNet etc. 1 BabelNet has been applied in many natural language processing tasks, such as multilingual lexicon extraction, crosslingual word-sense disambiguation, annotation, and information extraction, all with good performance (Elbedweihy et al., 2013; Jadidinejad, 2013; Navigli et al., 2013; Ehrmann et al., 2014; Moro et al., 2014) . However, to the best of our knowledge, to date there is no comprehensive work applying BabelNet knowledge to SMT tasks.",WordNet,dataset_or_database,,,background,background,dataset_or_database,none,,0.35,True,medium,background_with_graph_candidate_object,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=true|graph_object=true|llm_reasons=background_with_graph_candidate_object,True,True
intent_background,phase1_llm_review_0027,phase1_llm_review_v1,gpt-4o,20c27190f654b5d5c2614ea2281b2c56ef2de081ec12252d93fab54152209ee5,ctxr_6f07f980f1f574dc6255,W06-3811,New Experiments in Distributional Representations of Synonymy,"Freitag, Dayne and Blume, Matthias and Byrnes, John and Chow, Edmond and Kapadia, Sadik and Rohwer, Richard and Wang, Zhiqiang",related_work,Related work,"(Lin, 1998; Freitag et al., 2005)","Either a general dictionary is used (or more than one (Wu and Zhou, 2003) ), or a corpus of unconstrained texts from which lexical distributions are computed (simple collocations or syntactic dependencies) (Lin, 1998; Freitag et al., 2005) .","Among the methods proposed to collect synonymy information, two families can be distinguished according to the input they consider. Either a general dictionary is used (or more than one (Wu and Zhou, 2003) ), or a corpus of unconstrained texts from which lexical distributions are computed (simple collocations or syntactic dependencies) (Lin, 1998; Freitag et al., 2005) . The approach of ( Barzilay and McKeown, 2001 ) uses a related kind of resource: multiple translations of the same text, with additional constraints on availability, and problems of text alignment, for only a third of the results being synonyms (when compared to Wordnet).",WordNet,dataset_or_database,,,background,background,dataset_or_database,none,used,0.62,True,medium,weak_cue_with_object_mention;cited_work_description_with_high_value_object,True,cited_work_description;dataset_context_feature,primary=background|confidence=0.62|object=true|graph_object=true|llm_reasons=weak_cue_with_object_mention;cited_work_description_with_high_value_object,True,True
intent_background,phase1_llm_review_0028,phase1_llm_review_v1,gpt-4o,c16f8016c31ca649169bb0e6daf6632f975afb2fa3fb71965188544ce650688d,ctxr_186b1dc3f3591cc70d13,2021.acl-long.224,Neural Speech Translation using Lattice Transformations and Graph Networks,"Beck, Daniel and Cohn, Trevor and Haffari, Gholamreza",background,Background,"(Lavie et al., 1996; Matusov et al., 2005; Bertoldi and Federico, 2005; Beck et al., 2019; Sperber et al., 2019)","ASR n-best, lattices or confusion networks) which are more informative than the 1-best output (Lavie et al., 1996; Matusov et al., 2005; Bertoldi and Federico, 2005; Beck et al., 2019; Sperber et al., 2019) , and ii) making the MT robust to ASR errors, for instance by training it on parallel data incorporating real or emulated ASR errors as in (Peitz et al., 2012; Ruiz et al., 2015; Sperber et al., 2017; Di Gangi et al., 2019a) .","Research has focused on mitigating error propagation by: i) feeding the MT system with ASR data structures (e.g. ASR n-best, lattices or confusion networks) which are more informative than the 1-best output (Lavie et al., 1996; Matusov et al., 2005; Bertoldi and Federico, 2005; Beck et al., 2019; Sperber et al., 2019) , and ii) making the MT robust to ASR errors, for instance by training it on parallel data incorporating real or emulated ASR errors as in (Peitz et al., 2012; Ruiz et al., 2015; Sperber et al., 2017; Di Gangi et al., 2019a) . Although the former solutions are effective to some extent, state-of-theart cascade architectures (Pham et al., 2019; Bahar et al., 2020) prefer the latter, as they are simpler to implement and maintain.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:background,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0029,phase1_llm_review_v1,gpt-4o,aeb2a7d2194c2ca9b07db868ef04cf85552be0ca068bab1dd15b54d8c086710e,ctxr_cab346325178183fa624,D09-1154,Improving Query Spelling Correction Using Web Search Results,"Chen, Qing and Li, Mu and Zhou, Ming",related_work,Related Work,"(e.g., Cucerzan and Brill, 2004; Ahmad and Kondrak, 2005; Li et al., 2006; Chen et al., 2007)","In particular, our work is closely related to research in spelling correction for English web queries (e.g., Cucerzan and Brill, 2004; Ahmad and Kondrak, 2005; Li et al., 2006; Chen et al., 2007) .","In information retrieval, the problem of vocabulary mismatch between the query and the terms in the document has been addressed in many ways, as mentioned in Section 1, achieving varying degrees of success in the retrieval task. In particular, our work is closely related to research in spelling correction for English web queries (e.g., Cucerzan and Brill, 2004; Ahmad and Kondrak, 2005; Li et al., 2006; Chen et al., 2007) . Among these, Li et al. (2006) and Chen et al. (2007) incorporate both string and semantic similarity in their discriminative models of spelling correction, similarly to our approach.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0030,phase1_llm_review_v1,gpt-4o,9f5d9da4cc6b3ff96b1ef330ce18ad5a8bcbb63a185736e9fac2bc4eed94fed2,ctxr_75b71b8e24e828f04f6e,I17-1049,A Discourse-Driven Content Model for Summarising Scientific Articles Evaluated in a Complex Question Answering Task,"Liakata, Maria and Dobnik, Simon and Saha, Shyamasree and Batchelor, Colin and Rebholz-Schuhmann, Dietrich",introduction,Introduction,"(Jansen et al., 2014; Liakata et al., 2013)","Identification of discourse relations is useful for various NLP applications such as question answering (Jansen et al., 2014; Liakata et al., 2013) , summarization (Maskey and Hirschberg, 2005; Yoshida et al., 2014; Gerani et al., 2014) , machine translation (Guzmán et al., 2014; Meyer et al., 2015) and information extraction (Cimiano et al., 2005 ).","Additional semantic relations (known as coherence relations or discourse relations) are inferred between sentences in the text. Identification of discourse relations is useful for various NLP applications such as question answering (Jansen et al., 2014; Liakata et al., 2013) , summarization (Maskey and Hirschberg, 2005; Yoshida et al., 2014; Gerani et al., 2014) , machine translation (Guzmán et al., 2014; Meyer et al., 2015) and information extraction (Cimiano et al., 2005 ). Recently, the task has drawn increasing attention, including two CoNLL shared tasks (Xue et al., , 2016 .",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_extends,phase1_llm_review_0031,phase1_llm_review_v1,gpt-4o,e12f8fdbe8293598e891a2ab788a5598834634dba3406728a4365e371c766371,ctxr_a498a3627023569e63e4,N15-1007,Shift-Reduce Dependency {DAG} Parsing,"Sagae, Kenji and Tsujii, Jun{'}ichi",dataset,Deep Syntax and Underspecified Semantic Corpora,Sagae and Tsujii (2008),"We base our work on the the DAG parser of Sagae and Tsujii (2008) (henceforth S&T) which we extended with the set of actions displayed above ( Figure 1 ) to cope with partially connected planar graphs, and we gave it the ability to take advantage of an extended set of features.","It is to be noted that the pop0 action may also be used to remove words with no heads. We base our work on the the DAG parser of Sagae and Tsujii (2008) (henceforth S&T) which we extended with the set of actions displayed above ( Figure 1 ) to cope with partially connected planar graphs, and we gave it the ability to take advantage of an extended set of features. Finally, for efficiency reasons (memory consumption and speed), we replaced the original Maxent model with an averaged structured perceptron (Freund and Schapire, 1999; Collins, 2002) .",,,,,extends,extends,unknown,improve,we extended,0.62,True,medium,explicit_relation_without_object_evidence,False,current_paper_extend_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0032,phase1_llm_review_v1,gpt-4o,c87de1db68a338e86e1b733227947dcae14a382d22f3da4216e1633e5682e796,ctxr_2f9588e6037f8fe0b341,W09-1212,Experiments with a Higher-Order Projective Dependency Parser,"Carreras, Xavier",abstract,Abstract,Carreras (2007),We extend the Carreras (2007) parser to jointly annotate syntactic and semantic dependencies.,"We present a system developed for the CoNLL-2009 Shared Task (Hajič et al., 2009). We extend the Carreras (2007) parser to jointly annotate syntactic and semantic dependencies. This state-of-the-art parser factorizes the built tree in second-order factors.",,,,,extends,extends,unknown,improve,We extend,0.62,True,medium,explicit_relation_without_object_evidence,False,current_paper_extend_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0033,phase1_llm_review_v1,gpt-4o,a34a3d4a8cde77aabb83e33481ce44539beeb3accfce0d610ad56cb4455c0e56,ctxr_2045360cadb1c82521c2,R13-1008,Learning Reliable Information for Dependency Parsing Adaptation,"Chen, Wenliang and Wu, Youzheng and Isahara, Hitoshi",unknown,Parser Combination,"(Chen et al., 2008)","Following Sagae and Tsujii (2007) and (Chen et al., 2008) , we adapt the approach to the task of parsing by retraining with agreed upon parses from only a part of the ensemble as well as with partial trees.","Originally, this method was used by van Halteren et al. (2001) to improve part of speech taggers. Following Sagae and Tsujii (2007) and (Chen et al., 2008) , we adapt the approach to the task of parsing by retraining with agreed upon parses from only a part of the ensemble as well as with partial trees. This will lead to more training data, though potentially of a lower quality.",,,,,extends,extends;applies,unknown,adapt_to_domain,we adapt,0.62,True,high,multiple_strong_non_background_cues,False,current_paper_extend_cue;current_paper_apply_cue;weak_use_context_feature,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=multiple_strong_non_background_cues,False,False
intent_extends,phase1_llm_review_0034,phase1_llm_review_v1,gpt-4o,0640755793312b4d5e3816fef4168ad725d05b20f06e6bf4654fc7b0b0519639,ctxr_6bad8e1c49d72f962646,2020.acl-main.619,Gender Bias in Coreference Resolution: Evaluation and Debiasing Methods,"Zhao, Jieyu and Wang, Tianlu and Yatskar, Mark and Ordonez, Vicente and Chang, Kai-Wei",method,Evaluation Method,"(Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019)","Although this idea recalls the gender-swapping approach used in previous NLP studies on gender bias (Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019) , in such works it is only applied to pronouns; here we extend it to any gendermarked part of speech.","In all the cases where the required gender realization is feminine, significantly higher BLEU results computed on the wrong set would signal a bias towards producing masculine forms, and vice versa. Although this idea recalls the gender-swapping approach used in previous NLP studies on gender bias (Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019) , in such works it is only applied to pronouns; here we extend it to any gendermarked part of speech.",BLEU,metric,,,extends,background;extends,metric,improve,we extend,0.88,True,high,explicit_current_relation_with_strong_object,True,cited_work_description;current_paper_extend_cue,primary=extends|confidence=0.88|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_extends,phase1_llm_review_0035,phase1_llm_review_v1,gpt-4o,e8f088d039d43bcce9a67785caa0f217afed53ffea9382b3bbb112e7167c24eb,ctxr_812297594c76241c440e,P13-1171,Discriminative Learning over Constrained Latent Representations,"Chang, Ming-Wei and Goldwasser, Dan and Roth, Dan and Srikumar, Vivek",unknown,Learning Latent Structures,"(Chang et al., 2010)","In order to leverage the latent structured information, we adapt a recently proposed framework of learning constrained latent representations (LCLR) (Chang et al., 2010) .","As a result, an ""ideal"" word alignment structure should not link words in this clause to those in the question. In order to leverage the latent structured information, we adapt a recently proposed framework of learning constrained latent representations (LCLR) (Chang et al., 2010) . LCLR can be viewed as a variant of Latent-SVM (Felzenszwalb et al., 2009) with different learning formulations and a general inference framework.",,,,,extends,background;extends,unknown,adapt_to_domain,we adapt,0.62,True,medium,explicit_relation_without_object_evidence,False,background_cue;current_paper_extend_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0036,phase1_llm_review_v1,gpt-4o,dc0d90f509450d2bb0699dabf95a090e0171394e2f77fcc480f1573fad11742a,ctxr_7561efd0351d3011fadf,2012.amta-wptp.2,Cognitive Evaluation Approach for a Controlled Language Post-Editing Experiment,"Temnikova, Irina",unknown,Cognitive effort in post-editing,"(Temnikova, 2010)","Our adaptation of the classification in (Temnikova, 2010) resulted in the following error categories, from the easiest to the most difficult to fix: This adaptation involved the addition of a category for orthographical edits, which is here assumed to be the easiest type.","We therefore further hypothesise that part-of-speech (POS) errors may be linked to longer edit times. Our adaptation of the classification in (Temnikova, 2010) resulted in the following error categories, from the easiest to the most difficult to fix: This adaptation involved the addition of a category for orthographical edits, which is here assumed to be the easiest type. Category 3, ""Incorrect word"", was found to consist of different types of cases which might have cognitively different effects on the reader: an incorrect word that is the same POS as the correct one may not interfere with understanding of the sentence structure in the same way as a word that is also incorrect POS (e.g. noun instead of a verb) or an untranslated source language word.",,,,,extends,extends,unknown,adapt_to_domain,Our adaptation of,0.62,True,medium,explicit_relation_without_object_evidence,False,current_paper_extend_cue;weak_use_context_feature,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0037,phase1_llm_review_v1,gpt-4o,4056cdb0fb943617f4aacf75144b3fac9d44084014e95fb943571d7e89e389cd,ctxr_0f32daa1084cb02f1fda,2021.nlp4convai-1.27,{BERT}: Pre-training of Deep Bidirectional Transformers for Language Understanding,"Devlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, Kristina",unknown,Encoder Adaptation,"(Devlin et al., 2019)","In this step, we adapt a pre-trained sentence encoder E to the in-domain data, i.e., non-knowledgeseeking turns, (Devlin et al., 2019) .","In this step, we adapt a pre-trained sentence encoder E to the in-domain data, i.e., non-knowledgeseeking turns, (Devlin et al., 2019) . Specifically, 15% of tokens of x N K i are masked and E is trained to predict these masked tokens.",,,,BERT;Transformer,extends,extends;applies,model,adapt_to_domain,we adapt,0.62,True,high,multiple_strong_non_background_cues,False,current_paper_extend_cue;current_paper_apply_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=multiple_strong_non_background_cues,False,False
intent_extends,phase1_llm_review_0038,phase1_llm_review_v1,gpt-4o,6aaf6aecfa1459fcd1fdeb8287d208404cc729a4925b0d9b98fccdb988cd8c86,ctxr_1c869e77af9e43af6939,2020.acl-main.619,Mitigating Gender Bias in Natural Language Processing: Literature Review,"Sun, Tony and Gaut, Andrew and Tang, Shirlyn and Huang, Yuxin and ElSherief, Mai and Zhao, Jieyu and Mirza, Diba and Belding, Elizabeth and Chang, Kai-Wei and Wang, William Yang",method,Evaluation Method,"(Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019)","Although this idea recalls the gender-swapping approach used in previous NLP studies on gender bias (Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019) , in such works it is only applied to pronouns; here we extend it to any gendermarked part of speech.","In all the cases where the required gender realization is feminine, significantly higher BLEU results computed on the wrong set would signal a bias towards producing masculine forms, and vice versa. Although this idea recalls the gender-swapping approach used in previous NLP studies on gender bias (Sun et al., 2019; Lu et al., 2019; Kiritchenko and Mohammad, 2018; Zhao et al., 2018; Cao and Daumé III, 2019) , in such works it is only applied to pronouns; here we extend it to any gendermarked part of speech.",BLEU,metric,,,extends,background;extends,metric,improve,we extend,0.88,True,high,explicit_current_relation_with_strong_object,True,cited_work_description;current_paper_extend_cue,primary=extends|confidence=0.88|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_extends,phase1_llm_review_0039,phase1_llm_review_v1,gpt-4o,0cab1e3e2b48415762e60ef8215082e422ba7145dc55e4c690de054ad142ad1c,ctxr_1663c9610559e93e3971,2020.coling-main.327,{BERT}: Pre-training of Deep Bidirectional Transformers for Language Understanding,"Devlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, Kristina",introduction,Introduction,"(Devlin et al., 2019)","Besides, we extend the masked language model (MLM) objective (Devlin et al., 2019) to the whole input graph.","CoLAKE is based on the Transformer encoder, with the embedding layer and the encoder layers slightly modified to adapt to input in the form of WK graph. Besides, we extend the masked language model (MLM) objective (Devlin et al., 2019) to the whole input graph. That is, apply the same masking strategy to word, entity, and relation nodes and training the model to predict the masked nodes based on the rest of the graph.",Transformer,model,,BERT;Transformer,extends,extends,model,improve,we extend,0.88,True,high,explicit_current_relation_with_strong_object,False,current_paper_extend_cue,primary=extends|confidence=0.88|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object,True,True
intent_extends,phase1_llm_review_0040,phase1_llm_review_v1,gpt-4o,a78f8b4c37ea1bf934c4649d5de4fc4b710cf64791eb34c4ff63c60a62a38d9f,ctxr_179f641fc96f5f11f0cc,C08-1049,Forest Rescoring: Faster Decoding with Integrated Language Models,"Huang, Liang and Chiang, David",unknown,Reranking by Cube Pruning,"(Chiang, 2007; Huang and Chiang 2007)","3 .3), we adapt the cube pruning method from machine translation (Chiang, 2007; Huang and Chiang 2007) which is based on efficient k-best parsing algorithms (Huang and Chiang, 2005) .","To speed up the procedure of obtaining the N best candidates, following Huang (2008, Sec. 3 .3), we adapt the cube pruning method from machine translation (Chiang, 2007; Huang and Chiang 2007) which is based on efficient k-best parsing algorithms (Huang and Chiang, 2005) . As shown in Algorithm 4, cube pruning works topologically in the pruned word lattice, and maintains a list of N best derivations at each node.",,,,,extends,extends,unknown,adapt_to_domain,we adapt,0.62,True,medium,explicit_relation_without_object_evidence,False,current_paper_extend_cue;weak_use_context_feature,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0041,phase1_llm_review_v1,gpt-4o,e8d0e9c35744d557bec8df8823be92f74179dd5ccfee5b2ab22bc299144ff64b,ctxr_198d87cdfc32495aad6b,P15-1128,Modeling Interestingness with Deep Neural Networks,"Gao, Jianfeng and Pantel, Patrick and Gamon, Michael and He, Xiaodong and Deng, Li",unknown,Deep Convolutional Neural Networks,"(Shen et al., 2014b; Shen et al., 2014a; Gao et al., 2014)","In this work, we adapt a convolutional neural network (CNN) framework (Shen et al., 2014b; Shen et al., 2014a; Gao et al., 2014) to this matching problem.","This continuous-space representation approach has been proposed recently for semantic parsing and question answering (Bordes et al., 2014a; Yih et al., 2014) and has shown better results compared to lexical matching approaches (e.g., word-alignment models). In this work, we adapt a convolutional neural network (CNN) framework (Shen et al., 2014b; Shen et al., 2014a; Gao et al., 2014) to this matching problem. The network architecture is illustrated in Fig.",,,,,extends,extends,unknown,adapt_to_domain,we adapt,0.62,True,medium,explicit_relation_without_object_evidence,False,current_paper_extend_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0042,phase1_llm_review_v1,gpt-4o,56236e006f58e4ac53194234d14341bcdd07f5ca28b471b5d1a621f66457b4b5,ctxr_34b417bfa3b4d2e3e42e,W18-2713,Enhancement of Encoder and Attention Using Target Monolingual Corpora in Neural Machine Translation,"Imamura, Kenji and Fujita, Atsushi and Sumita, Eiichiro",unknown,Basic Flow,Imamura et al. (2018),"In this study, we modify the method proposed by Imamura et al. (2018) to improve the efficiency of the training while maintaining the diversity of the source sentences.","In this study, we modify the method proposed by Imamura et al. (2018) to improve the efficiency of the training while maintaining the diversity of the source sentences.",,,,,extends,background;extends,unknown,adapt_to_domain,we modify,0.62,True,medium,explicit_relation_without_object_evidence,True,cited_work_description;background_cue;current_paper_extend_cue,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=explicit_relation_without_object_evidence,False,False
intent_extends,phase1_llm_review_0043,phase1_llm_review_v1,gpt-4o,7e4b192aa7a7753023bd2e569820e26c1c70481e1536cce3b0fba96fd4bf79a5,ctxr_f08a788072a4ced5bfce,S16-2020,An Empirical Study on Compositionality in Compound Nouns,"Reddy, Siva and McCarthy, Diana and Manandhar, Suresh",introduction,Introduction,"(Ó Séaghdha, 2007; von der Heide and Borgwaldt, 2009; Reddy et al., 2011)","We use a new gold standard of German noun-noun compounds annotated with corpus frequencies of the compounds and their constituents; productivity and ambiguity of the constituents; and semantic relations between the constituents; and we extend three existing gold standards of German and English noun-noun compounds (Ó Séaghdha, 2007; von der Heide and Borgwaldt, 2009; Reddy et al., 2011) to include approximately the same compound and constituent properties.","Individual pieces of research noticed differences in the contributions of modifier and head constituents towards the composite functions predicting compositionality (Reddy et al., 2011; Schulte im Walde et al., 2013) , but so far the roles of modifiers and heads have not been distinguished. We use a new gold standard of German noun-noun compounds annotated with corpus frequencies of the compounds and their constituents; productivity and ambiguity of the constituents; and semantic relations between the constituents; and we extend three existing gold standards of German and English noun-noun compounds (Ó Séaghdha, 2007; von der Heide and Borgwaldt, 2009; Reddy et al., 2011) to include approximately the same compound and constituent properties. Relying on a standard vector space model of compositionality, we then predict the degrees of compositionality of the English and German noun-noun compounds, and explore the influences of the compound and constituent properties.",,,,,extends,background;extends;uses,unknown,improve;direct_use,we extend,0.62,True,high,multiple_strong_non_background_cues,True,cited_work_description;current_paper_extend_cue;current_paper_use_cue;dataset_context_feature,primary=extends|confidence=0.62|object=false|graph_object=false|llm_reasons=multiple_strong_non_background_cues,False,False
intent_applies,phase1_llm_review_0044,phase1_llm_review_v1,gpt-4o,4b71e01b15a876a32acc905fff9a1fe4ca8cf2ed2340849472f03f8392838c9d,ctxr_36c81a2f384c6af59ad0,2021.eacl-main.131,{G}lo{V}e: Global Vectors for Word Representation,"Pennington, Jeffrey and Socher, Richard and Manning, Christopher",implementation,Implementation Details,"(Pennington et al., 2014)","As claimed in (Khoo et al., 2020) that BERT (Devlin et al., 2018) did not improve results and was time-consuming, we apply GLOVE-300d (Pennington et al., 2014) to embed each token in a post.","StA-PLAN is a hierarchical transformer which contains 12 post-level multi-head attention layer (MHA) and 2 token-level MHA layers. As claimed in (Khoo et al., 2020) that BERT (Devlin et al., 2018) did not improve results and was time-consuming, we apply GLOVE-300d (Pennington et al., 2014) to embed each token in a post. The initial learning rate was set as 0.01 with 0.3 dropout and we used the ADAM optimizer with 6000 warm start-up steps.",BERT;GloVe;Transformer,model,,GloVe,applies,applies;uses,model,adapt_to_domain;direct_use,"we apply GLOVE-300d (Pennington et al., 2014) to",0.88,True,high,explicit_current_relation_with_strong_object;multiple_strong_non_background_cues,False,weak_extend_context_feature;current_paper_apply_cue;current_paper_use_cue,primary=applies|confidence=0.88|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object;multiple_strong_non_background_cues,True,True
intent_applies,phase1_llm_review_0045,phase1_llm_review_v1,gpt-4o,de449fa37a98a9480526c29fa7033e78bef6a4e7a1713c993131a168316ec0de,ctxr_d311003215d5eed934a0,2021.emnlp-main.197,"{MATINF}: A Jointly Labeled Large-Scale Dataset for Classification, Question Answering and Summarization","Xu, Canwen and Pei, Jiaxin and Wu, Hongtao and Liu, Yiyu and Li, Chenliang",experiment,Experimental Settings,"(Xu et al., 2020)","For the QA and summarization tasks, we apply our proposed approach to the sequence-to-sequence model of MTF-S2S (the single task version) (Xu et al., 2020) 5 , and keep the system settings consistent with .","For the QA and summarization tasks, we apply our proposed approach to the sequence-to-sequence model of MTF-S2S (the single task version) (Xu et al., 2020) 5 , and keep the system settings consistent with . Concretely, we use the beam search algorithm during decoding, and we set the hidden size of encoders and decoders to 200 and the batch size to 64.",seq2seq,model,,,applies,background;applies;uses,model,adapt_to_domain;direct_use,we apply our proposed approach to the sequence-to,0.88,True,high,explicit_current_relation_with_strong_object;multiple_strong_non_background_cues,False,background_cue;current_paper_apply_cue;current_paper_use_cue,primary=applies|confidence=0.88|object=true|graph_object=true|llm_reasons=explicit_current_relation_with_strong_object;multiple_strong_non_background_cues,True,True
