review_bucket,sample_row_id,prompt_version,model,cache_key,context_id,citing_paper_id,resolved_cited_title,resolved_cited_authors,normalized_section,raw_section_name,citation_marker,sentence_text,context_window_s3,object_names,object_types,generic_metric_names,cited_title_profile_object_names,primary_candidate_intent,candidate_intents,primary_candidate_object_type,candidate_relation_subtypes,evidence_span,confidence,should_send_to_llm,llm_priority,llm_reason,cited_work_description,matched_rules,phase1_reason,has_object_mention,has_graph_candidate_object
intent_background,phase1_llm_review_0037,phase1_llm_review_v1,gpt-4o-mini,791faa925e4b792bf9ae418ee21b9d403db55e2e6f933337936e2bca3d6578f9,ctxr_7598d404c8bc718fd9c3,P09-1104,A Comparative Study on Reordering Constraints in Statistical Machine Translation,"Zens, Richard and Ney, Hermann",unknown,ITG Normal Form,Zens and Ney (2003),"Null productions are also a source of double counting, as there are many possible orders in Figure 2 : Illustration of two unambiguous forms of ITG grammars: In (a) and (b), we illustrate the normal grammar without nulls (presented in Wu (1997) and Zens and Ney (2003) ).","Similarly for inverse cells, we insist an I cell only be built by an inverted combination of N cells; binarization of I ; N 2+ requires the introduction of the intermediary symbol I (see Figure 2(b) ). Null productions are also a source of double counting, as there are many possible orders in Figure 2 : Illustration of two unambiguous forms of ITG grammars: In (a) and (b), we illustrate the normal grammar without nulls (presented in Wu (1997) and Zens and Ney (2003) ). In (c) and (d), we present a normal form grammar that accounts for null alignments.",,,,,background,background,unknown,none,presented,0.55,False,none,clear_background_no_object,True,cited_work_description,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0038,phase1_llm_review_v1,gpt-4o-mini,6606fa50b71dfec61d0975559b806cc44a319fb374c8fac878ad60f1b07d8c55,ctxr_9cecb2066ef568108dd5,N07-1016,Probabilistic Coreference in Information Extraction,"Kehler, Andrew",related_work,Previous Work,"(Kehler, 1997; McCallum and Wellner, 2004; Singla and Domingos, 2006)","Several supervised learning techniques make entity resolution decisions (Kehler, 1997; McCallum and Wellner, 2004; Singla and Domingos, 2006) , but of course these systems depend on the availability of training data, and often on a significant number of labeled examples per relation of interest.","Several supervised learning techniques make entity resolution decisions (Kehler, 1997; McCallum and Wellner, 2004; Singla and Domingos, 2006) , but of course these systems depend on the availability of training data, and often on a significant number of labeled examples per relation of interest. These approaches also depend on complex probabilistic models and learning algorithms, and they have order O(n 3 ) time complexity, or worse.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0039,phase1_llm_review_v1,gpt-4o-mini,1b7c71598eb9357fba1e44da5c59b62a73de4f955ec2270e5853e8cf1c93b480,ctxr_4b4925ef78ac291db8ef,P13-1145,Template-Based Information Extraction without the Templates,"Chambers, Nathanael and Jurafsky, Dan",related_work,Related Work,"(e.g., Riloff, 1996; Califf and Mooney, 2003; Patwardhan and Riloff, 2007; Chambers and Jurafsky, 2011)","While some apply pattern-based approaches (e.g., Riloff, 1996; Califf and Mooney, 2003; Patwardhan and Riloff, 2007; Chambers and Jurafsky, 2011) , the others use machine learning-based approaches (e.g., Grishman et al., 2005; Ahn, 2006; Patwardhan and Riloff, 2009; , most of which rely on various kinds of features in the context of a sentence.","Almost all the existing studies on argument extraction concern English. While some apply pattern-based approaches (e.g., Riloff, 1996; Califf and Mooney, 2003; Patwardhan and Riloff, 2007; Chambers and Jurafsky, 2011) , the others use machine learning-based approaches (e.g., Grishman et al., 2005; Ahn, 2006; Patwardhan and Riloff, 2009; , most of which rely on various kinds of features in the context of a sentence. In comparison, there are only a few studies exploring inter-sentence information or argument semantics (e.g., Liao and Grishman, 2010; Hong et al., 2011; Riloff, 2011, 2012) .",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0040,phase1_llm_review_v1,gpt-4o-mini,05a0eadcb75948552a7cd6104cb44b9d4a08c63c2e9f9d65a460e20557faf134,ctxr_02c607f8d363a664489c,S14-2090,{S}em{E}val-2014 Task 4: Aspect Based Sentiment Analysis,"Pontiki, Maria and Galanis, Dimitris and Pavlopoulos, John and Papageorgiou, Harris and Androutsopoulos, Ion and Manandhar, Suresh",introduction,Introduction,"(Pontiki et al., 2014)","Through the SemEval 2014 Task 4 on Aspect Based Sentiment Analysis (Pontiki et al., 2014) , we explore sentiment analysis at the aspect level.","Through the SemEval 2014 Task 4 on Aspect Based Sentiment Analysis (Pontiki et al., 2014) , we explore sentiment analysis at the aspect level.",SemEval,benchmark_or_protocol,,,background,background,benchmark_or_protocol,none,,0.35,False,low,background_with_object_mention,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=true|graph_object=true|llm_reasons=background_with_object_mention,True,True
intent_background,phase1_llm_review_0041,phase1_llm_review_v1,gpt-4o-mini,9f42abc99634e8723c086d9ba6e2a56eb5e1b080058a02fd53a7272cdf1947d0,ctxr_ece1c7f7e927ff17321f,N13-1079,One Sense Per Discourse,"Gale, William A. and Church, Kenneth W. and Yarowsky, David",introduction,Introduction,"(Gale et al., 1992)","Our approaches rely on a one sense per topic hypothesis (Gale et al., 1992) , making use of topics induced using LDA -we present three novel techniques for exploiting domain information that are employable with any WSD algorithm (unsupervised or supervised).","Our approaches rely on a one sense per topic hypothesis (Gale et al., 1992) , making use of topics induced using LDA -we present three novel techniques for exploiting domain information that are employable with any WSD algorithm (unsupervised or supervised). Using any WSD algorithm, we create a sense per topic distribution for each LDA topic, and the classification of a new document into a topic determines the sense distribution of the words within.",,,,,background,background,unknown,none,using,0.35,False,low,section_prior_only,False,weak_use_context_feature;weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0042,phase1_llm_review_v1,gpt-4o-mini,7f42de1aa8e12abbe248abbdb9d8b343aae6703cc52e75eeaf1b7af911f94a14,ctxr_b78a5ab0744c1e7eb63e,2020.coling-main.49,Learning Sentence Embeddings with Auxiliary Tasks for Cross-Domain Sentiment Classification,"Yu, Jianfei and Jiang, Jing",related_work,Related Work,"(Blitzer et al., 2007; Yu and Jiang, 2016; Li et al., 2013; Zhang et al., 2019a; Peng et al., 2018)","Cross-domain Sentiment Analysis Due to the heavy cost of obtaining large quantities of labeled data for each domain, many approaches have been proposed for cross-domain sentiment analysis (Blitzer et al., 2007; Yu and Jiang, 2016; Li et al., 2013; Zhang et al., 2019a; Peng et al., 2018) .","Cross-domain Sentiment Analysis Due to the heavy cost of obtaining large quantities of labeled data for each domain, many approaches have been proposed for cross-domain sentiment analysis (Blitzer et al., 2007; Yu and Jiang, 2016; Li et al., 2013; Zhang et al., 2019a; Peng et al., 2018) . Most of the previous works focus on capturing the pivots that are useful for both source domain and target domain (Ziser and Reichart, 2018; Li et al., 2018) .",,,,,background,background,unknown,none,proposed,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0043,phase1_llm_review_v1,gpt-4o-mini,51ace39bd22b83be839beaebb6e1a639afc5756bde945a5eb471247421382277,ctxr_c095703baa81087a5dea,W18-0548,Computer-Aided Generation of Multiple-Choice Tests,"Mitkov, Ruslan and Ha, Le An",related_work,Related Work,Mitkov and Ha (2003),"However, Mitkov and Ha (2003) select distractors by using Word-Net to compute concepts semantically close to the correct answer by retrieving hypernyms, hyponyms, and coordinates of the term.","In terms of automatic distractor generation, systems which generate MCQs based on unstructured text have a limited ability to infer implicit relations within the text and generate plausible distractors (Alsubait et al., 2013) . However, Mitkov and Ha (2003) select distractors by using Word-Net to compute concepts semantically close to the correct answer by retrieving hypernyms, hyponyms, and coordinates of the term. In the event of WordNet returning too many concepts, preference is given to those appearing in the corpus and in the event that no concepts are returned the corpus is searched for noun phrases with the same head which are then used as distractors.",WordNet,dataset_or_database,,,background,background,dataset_or_database,none,used,0.6,True,medium,object_mention_with_weak_cue;cited_work_description_with_high_value_object,True,cited_work_description;weak_use_context_feature;dataset_context_feature,primary=background|confidence=0.60|object=true|graph_object=true|llm_reasons=object_mention_with_weak_cue;cited_work_description_with_high_value_object,True,True
intent_background,phase1_llm_review_0044,phase1_llm_review_v1,gpt-4o-mini,e570916dbe8cc56fddca716029557fcf1796ec11bd62fd60335899be228b5126,ctxr_95dce1a87b5881769a93,D13-1026,A Discriminative Latent Variable Model for Statistical Machine Translation,"Blunsom, Phil and Cohn, Trevor and Osborne, Miles",related_work,Related Work,"(Blunsom et al., 2008; Kääriäinen, 2009; He and Deng, 2012)","The rescoring is done by using the similar latent log-linear model as ours (Blunsom et al., 2008; Kääriäinen, 2009; He and Deng, 2012) , or incorporating various features using labeled word aligned bilingual data (Huang and Xiang, 2010) .","They rescore the weights or probabilities of extracted rules. The rescoring is done by using the similar latent log-linear model as ours (Blunsom et al., 2008; Kääriäinen, 2009; He and Deng, 2012) , or incorporating various features using labeled word aligned bilingual data (Huang and Xiang, 2010) . However, in rescoring, translation rules are still extracted by the heuristic two-step pipeline.",,,,,background,background,unknown,none,using,0.35,False,low,section_prior_only,False,weak_use_context_feature;weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0045,phase1_llm_review_v1,gpt-4o-mini,f338691acd8a86edb3907e3df1c15117495e015421cadcfe9e440b58026f8c66,ctxr_4fa7f55581d79b6693d3,W11-3708,"Biographies, {B}ollywood, Boom-boxes and Blenders: Domain Adaptation for Sentiment Classification","Blitzer, John and Dredze, Mark and Pereira, Fernando",conclusion,Conclusion,"(Blitzer et al., 2006; Blitzer et al., 2007)","For example, Wei and Pal (2010) attempted to apply structural correspondence learning (Blitzer et al., 2006; Blitzer et al., 2007) to find a low dimensional document representation.","In the future, we will also investigate performances when extracting finegrained linguistic units, such as words and phrases. For example, Wei and Pal (2010) attempted to apply structural correspondence learning (Blitzer et al., 2006; Blitzer et al., 2007) to find a low dimensional document representation.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:conclusion,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0046,phase1_llm_review_v1,gpt-4o-mini,faf8a243c00b674def918694dcd9ac6d2f9e84202ceb7f6209032a6cb7cb3a1d,ctxr_0e1958610be77a202faa,2021.naacl-main.431,Claim Synthesis via Predicate Recycling,"Bilu, Yonatan and Slonim, Noam",introduction,Introduction,"(Bilu and Slonim, 2016)","Existing research on monological argumentation covers argument structure prediction (Stab and Gurevych, 2014) , claims generation (Bilu and Slonim, 2016) , essay scoring (Taghipour and Ng, 2016) , etc.","It can be analyzed at two levels -monological argumentation and dialogical argumentation. Existing research on monological argumentation covers argument structure prediction (Stab and Gurevych, 2014) , claims generation (Bilu and Slonim, 2016) , essay scoring (Taghipour and Ng, 2016) , etc. Recently, dialogical argumentation becomes an active topic.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0047,phase1_llm_review_v1,gpt-4o-mini,b843b51d40d15cb40a881a6901cd4d1ecba0a962b88e879f4b1a5537ae37e354,ctxr_0ba58206c8de960c6591,P06-2078,Applications of Automatic Evaluation Methods to Measuring a Capability of Speech Translation System,"Yasuda, Keiji and Sugaya, Fumiaki and Takezawa, Toshiyuki and Yamamoto, Seiichi and Yanagida, Masuzo",introduction,Overview of Our Evaluation Method and Essential Points to be Discussed,"(Yasuda et al., 2003)","Applying regression analysis (Yasuda et al., 2003) is another method of combining several manual scores.","Kazawa et al. calculated the score of a summary as a weighted linear sum of the manual scores. Applying regression analysis (Yasuda et al., 2003) is another method of combining several manual scores.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0048,phase1_llm_review_v1,gpt-4o-mini,50618324312883ff2a7131dc4223ade1ee4b41d3290bdc56fb89dfd7a02f1726,ctxr_32e36a293423ad1e1e45,P14-1093,Unsupervised Learning of Narrative Event Chains,"Chambers, Nathanael and Jurafsky, Dan",related_work,Related Work,"(Torisawa, 2006; Chambers and Jurafsky, 2008; Chambers and Jurafsky, 2009)","Other clues include shared arguments (Torisawa, 2006; Chambers and Jurafsky, 2008; Chambers and Jurafsky, 2009) , which we ignore since we target event causality about two distinct entities.","Other clues include shared arguments (Torisawa, 2006; Chambers and Jurafsky, 2008; Chambers and Jurafsky, 2009) , which we ignore since we target event causality about two distinct entities.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0049,phase1_llm_review_v1,gpt-4o-mini,edfff2a95af4e0d5bf5ee32297b3f929824f0efbf9df421f9b916103b2a5bdb9,ctxr_f1417eb6b1ed93d2f652,D18-1006,Semantically Conditioned {LSTM}-based Natural Language Generation for Spoken Dialogue Systems,"Wen, Tsung-Hsien and Ga{\v{s}}i{\'c}, Milica and Mrk{\v{s}}i{\'c}, Nikola and Su, Pei-Hao and Vandyke, David and Young, Steve",related_work,Related Work,"(Wen et al., 2015)","Simultaneously, a recent body of work has explored encoding soft constraints as an additional loss term in the training objective for dialogue (Wen et al., 2015) , machine translation (Tu et al., 2016) , and recipe generation (Kiddon et al., 2016) .","In contrast, our work uses a set of global example-free constraints to prune the set of possible paths the search algorithm can explore. Simultaneously, a recent body of work has explored encoding soft constraints as an additional loss term in the training objective for dialogue (Wen et al., 2015) , machine translation (Tu et al., 2016) , and recipe generation (Kiddon et al., 2016) . Our work instead uses soft constraints to re-rank candidate structures and is not directly encoded in the loss function.",,,,LSTM,background,background,model,none,,0.35,False,low,section_prior_only,False,weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0050,phase1_llm_review_v1,gpt-4o-mini,e8ff25d0d8775d589229f2ab01a170b277efed12d1822276b6e6bfca44faeadc,ctxr_8998d0219f562fe03b26,P13-1105,Dependency Parsing and Projection Based on Word-Pair Classification,"Jiang, Wenbin and Liu, Qun",introduction,Introduction,"(Hwa et al., 2005; Smith and Eisner, 2009; Jiang and Liu, 2010)","By projecting syntactic structures directly (Hwa et al., 2005; Smith and Eisner, 2009; Jiang and Liu, 2010) across bilingual texts or indirectly across multilingual texts McDonald et al., 2011; Naseem et al., 2012) , a better dependency grammar can be easily induced, if syntactic isomorphism is largely maintained between target and source languages.","On the contrary, bilingual projection (Hwa et al., 2005; Smith and Eisner, 2009; Jiang and Liu, 2010 ) seems a promising substitute for languages with a large amount of bilingual sentences and an existing parser of the counterpart language. By projecting syntactic structures directly (Hwa et al., 2005; Smith and Eisner, 2009; Jiang and Liu, 2010) across bilingual texts or indirectly across multilingual texts McDonald et al., 2011; Naseem et al., 2012) , a better dependency grammar can be easily induced, if syntactic isomorphism is largely maintained between target and source languages.",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0051,phase1_llm_review_v1,gpt-4o-mini,aa6d772435734917f95050814e60cd9cd3ec936bbe0272d22946950fc88dade7,ctxr_1882f984116966bc072b,W18-5513,"{``}Liar, Liar Pants on Fire{''}: A New Benchmark Dataset for Fake News Detection","Wang, William Yang",introduction,Introduction,"(Wang, 2017; Rashkin et al., 2017; Long et al., 2017)","Most work on the LIAR dataset has focused on modeling the content of the claim (including hedging, sentiment and emotion analysis) and the speaker-related metadata (Wang, 2017; Rashkin et al., 2017; Long et al., 2017) .","Wang (2017) has introduced a large dataset (LIAR) of claims from POLITIFACT, the associated metadata for each claim and the verdict (6 class labels). Most work on the LIAR dataset has focused on modeling the content of the claim (including hedging, sentiment and emotion analysis) and the speaker-related metadata (Wang, 2017; Rashkin et al., 2017; Long et al., 2017) .",,,,,background,background,unknown,none,introduced,0.55,False,none,clear_background_no_object,False,background_cue;dataset_context_feature,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0052,phase1_llm_review_v1,gpt-4o-mini,d16e39b1afdda5d6b9e3914365f410af9a91ef8b778d7995a99d2222a7ca1653,ctxr_a7e5e4c712f541b80018,D14-1161,Multi-Relational Latent Semantic Analysis,"Chang, Kai-Wei and Yih, Wen-tau and Meek, Christopher",introduction,Introduction,"(Lin and Zhao, 2003; Turney, 2008; Mohammad et al., 2008; Mohammad et al., 2013; Yih et al., 2012; Chang et al., 2013)","There are a number of related works (Lin and Zhao, 2003; Turney, 2008; Mohammad et al., 2008; Mohammad et al., 2013; Yih et al., 2012; Chang et al., 2013) .","We evaluate our model on distinguishing synonyms and antonyms. There are a number of related works (Lin and Zhao, 2003; Turney, 2008; Mohammad et al., 2008; Mohammad et al., 2013; Yih et al., 2012; Chang et al., 2013) . A number of sophisticated methods have been applied, producing competitive results using diverse approaches.",,,,,background,background,unknown,none,using,0.35,False,low,section_prior_only,False,weak_use_context_feature;weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0053,phase1_llm_review_v1,gpt-4o-mini,0a3c0743945321a851bed2d2421ad2caab2103e6aaf293e3e8980b84bdc60e7e,ctxr_e4d38c8fd7bf0030d46c,2021.acl-long.558,End-to-end Sequence Labeling via Bi-directional {LSTM}-{CNN}s-{CRF},"Ma, Xuezhe and Hovy, Eduard",related_work,Related Work,"(Chiu and Nichols, 2015; Huang et al., 2015; Ma and Hovy, 2016; Lample et al., 2016; Akbik et al., 2018; Peters et al., 2018; Devlin et al., 2018; Xia et al., 2019; Akbik et al., 2019; Luo et al., 2020; Lin et al., 2020)","NER as Different Tasks Although NER is commonly formulated as a sequence labeling task (Chiu and Nichols, 2015; Huang et al., 2015; Ma and Hovy, 2016; Lample et al., 2016; Akbik et al., 2018; Peters et al., 2018; Devlin et al., 2018; Xia et al., 2019; Akbik et al., 2019; Luo et al., 2020; Lin et al., 2020) , recently other new forms of frameworks have been explored and have shown impressive results.","NER as Different Tasks Although NER is commonly formulated as a sequence labeling task (Chiu and Nichols, 2015; Huang et al., 2015; Ma and Hovy, 2016; Lample et al., 2016; Akbik et al., 2018; Peters et al., 2018; Devlin et al., 2018; Xia et al., 2019; Akbik et al., 2019; Luo et al., 2020; Lin et al., 2020) , recently other new forms of frameworks have been explored and have shown impressive results. For example, (Jiang et al., 2020; Ouchi et al., 2020; shift NER from tokenlevel tagging to span-level prediction task while (Li et al., 2020; Mengge et al., 2020) conceptualize it as reading comprehension task.",,,,LSTM;CRF,background,background,model,none,shown,0.55,True,medium,cited_work_description_with_high_value_object,True,cited_work_description,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=cited_work_description_with_high_value_object,False,False
intent_background,phase1_llm_review_0054,phase1_llm_review_v1,gpt-4o-mini,ebb8e15e16faf6b248b856d2a0550a61084e91f72280eab703d01132d0e867ca,ctxr_06498e2db4f0c93fa62f,2020.lrec-1.645,"Part-of-Speech Tagging for {T}witter: Annotation, Features, and Experiments","Gimpel, Kevin and Schneider, Nathan and O{'}Connor, Brendan and Das, Dipanjan and Mills, Daniel and Eisenstein, Jacob and Heilman, Michael and Yogatama, Dani and Flanigan, Jeffrey and Smith, Noah A.",introduction,Introduction,"(Gimpel et al., 2011; Owoputi et al., 2013; Bosco et al., 2016; Çetinoglu and Çöltekin, 2016; Proisl, 2018)","Despite the ever increasing number of contributions, especially on Part-of-Speech tagging (Gimpel et al., 2011; Owoputi et al., 2013; Bosco et al., 2016; Çetinoglu and Çöltekin, 2016; Proisl, 2018) and parsing (Foster, 2010; Petrov and McDonald, 2012; , automatic processing of usergenerated content (UGC) still represents a challenging task, as is shown by the workshop series on noisy user-generated text (W-NUT) 1 .","In order to successfully process the data available from such sources, linguistic analysis is often helpful, which in turn prompts the use of NLP tools to that end. Despite the ever increasing number of contributions, especially on Part-of-Speech tagging (Gimpel et al., 2011; Owoputi et al., 2013; Bosco et al., 2016; Çetinoglu and Çöltekin, 2016; Proisl, 2018) and parsing (Foster, 2010; Petrov and McDonald, 2012; , automatic processing of usergenerated content (UGC) still represents a challenging task, as is shown by the workshop series on noisy user-generated text (W-NUT) 1 . UGC is a continuum of text sub-genres that may considerably vary according to the specific conventions and limitations posed by the medium used (blog, discussion forum, online chat, microblog, etc.), its degree of ""canonicalness"" with respect to a more standard language, as well as the linguistic devices 2 adopted to convey a message.",,,,,background,background,unknown,none,shown,0.55,False,none,clear_background_no_object,True,cited_work_description,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0055,phase1_llm_review_v1,gpt-4o-mini,40046c0ba3c138b4406e499617f793bf89f8a7c68b505fef52e5d45f29ae65b4,ctxr_d9a893b2c54f62d8f3f1,P03-1051,Building a Shallow {A}rabic Morphological Analyser in One Day,"Darwish, Kareem",related_work,Related Work,(Darwish 2002 ),"However, our work diverges from their work in two crucial respects: (i) new technique of computing all possible segmentations of a word into prefix*-stem-suffix* for decoding, and (ii) unsupervised algorithm for new stem acquisition based on a stem candidate's similarity to stems occurring in the training corpus. (Darwish 2002 ) presents a supervised technique which identifies the root of an Arabic word by stripping away the prefix and the suffix of the word on the basis of manually acquired dictionary of word-root pairs and the likelihood that a prefix and a suffix would occur with the template from which the root is derived.","Our work adopts major components of the algorithm from (Luo & Roukos 1996) : language model (LM) parameter estimation from a segmented corpus and input segmentation on the basis of LM probabilities. However, our work diverges from their work in two crucial respects: (i) new technique of computing all possible segmentations of a word into prefix*-stem-suffix* for decoding, and (ii) unsupervised algorithm for new stem acquisition based on a stem candidate's similarity to stems occurring in the training corpus. (Darwish 2002 ) presents a supervised technique which identifies the root of an Arabic word by stripping away the prefix and the suffix of the word on the basis of manually acquired dictionary of word-root pairs and the likelihood that a prefix and a suffix would occur with the template from which the root is derived. He reports 92.7% segmentation accuracy on a 9,606 word evaluation corpus.",accuracy,metric,accuracy,,background,background,metric,none,based on,0.35,True,medium,object_mention_with_weak_cue,False,weak_use_context_feature;dataset_context_feature;generic_metric_feature_only;weak_section_prior:related_work,primary=background|confidence=0.35|object=true|graph_object=false|llm_reasons=object_mention_with_weak_cue,True,False
intent_background,phase1_llm_review_0056,phase1_llm_review_v1,gpt-4o-mini,2d2761d04b1e974740d2dffb6c5e9923a41f3f22fe33302c4ddcf8bd09025d26,ctxr_aba47f4fd27a9d1a6c48,L16-1048,Eye Tracking as a Tool for Machine Translation Error Analysis,"Stymne, Sara and Danielsson, Henrik and Bremin, Sofia and Hu, Hongzhan and Karlsson, Johanna and Lillkull, Anna Prytz and Wester, Martin",related_work,Related Work,Stymne et al. (2012),Stymne et al. (2012) present a preliminary study using eye tracking as a complement to MT error analysis and comprehension tasks to compare different MT systems.,Their results suggest that MT may enable an Interagency Language Roundtable (ILR) level 2 (limited working proficiency) but it is not suitable for level 3 (general professional proficiency). Stymne et al. (2012) present a preliminary study using eye tracking as a complement to MT error analysis and comprehension tasks to compare different MT systems. Human Translation (HT) was also factored into their experiment.,,,,,background,background,unknown,none,using,0.35,False,low,section_prior_only,False,weak_use_context_feature;weak_section_prior:related_work,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
intent_background,phase1_llm_review_0057,phase1_llm_review_v1,gpt-4o-mini,01c4ddcf1546afd67723de39d411b37aa5a9d94110748300d98374dd256578d8,ctxr_cc516517f9aae865d7f6,S14-1017,Linear Segmentation and Segment Significance,"Kan, Min-Yen and Klavans, Judith L. and McKeown, Kathleen R.",related_work,Related Work,Kan et al. (1998),Linear segmenters have been developed by Kan et al. (1998) and Galley et al. (2003) .,Linear segmenters have been developed by Kan et al. (1998) and Galley et al. (2003) . One of the first probabilistic algorithms has been introduced by Utiyama and Isahara (2001) .,,,,,background,background,unknown,none,developed,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0058,phase1_llm_review_v1,gpt-4o-mini,d8d7a07a7c8e4543271842691bf314d1e7e8a0758f45b2298ce451802770ccfd,ctxr_f77dd12c1e757e614d1e,D11-1123,Identifying Text Polarity Using Random Walks,"Hassan, Ahmed and Radev, Dragomir R.",introduction,Introduction,"(Pang et al., 2002; Riloff et al., 2003; Dave et al., 2003; Takamura et al., 2005; Kim and Hovy, 2006; Somasundaran et al., 2008; Dasgupta and Ng, 2009; Hassan and Radev, 2010)","Previous researches on sentiment analysis tackled the problem on various levels of granularity including document, sentence, phrase and word (Pang et al., 2002; Riloff et al., 2003; Dave et al., 2003; Takamura et al., 2005; Kim and Hovy, 2006; Somasundaran et al., 2008; Dasgupta and Ng, 2009; Hassan and Radev, 2010) .","A number of automatic methods have been proposed to identify and extract opinions, emotions, and sentiments from text. Previous researches on sentiment analysis tackled the problem on various levels of granularity including document, sentence, phrase and word (Pang et al., 2002; Riloff et al., 2003; Dave et al., 2003; Takamura et al., 2005; Kim and Hovy, 2006; Somasundaran et al., 2008; Dasgupta and Ng, 2009; Hassan and Radev, 2010) . They mainly focused on two directions: sentiment classification which detects the overall polarity of a text; sentiment related information extraction which tries to answer the questions like ""who expresses what opinion on which target"".",,,,,background,background,unknown,none,proposed,0.55,False,none,clear_background_no_object,True,cited_work_description;background_cue,primary=background|confidence=0.55|object=false|graph_object=false|llm_reasons=clear_background_no_object,False,False
intent_background,phase1_llm_review_0059,phase1_llm_review_v1,gpt-4o-mini,195412ef80324dad90883cab5710ad7d81427f39a5ec181dc8345d88f3665156,ctxr_5525b9475269fb6243ab,D09-1127,Forest Reranking: Discriminative Parsing with Non-Local Features,"Huang, Liang",introduction,Introduction,"(Huang, 2008)","In fact, rather than joint parsing per se, Burkett and Klein (2008) resort to separate monolingual parsing and bilingual reranking over k 2 tree pairs, which covers a tiny fraction of the whole space (Huang, 2008) .","To make things worse, languages are non-isomorphic, i.e., there is no 1to-1 mapping between tree nodes, thus in practice one has to use more expressive formalisms such as synchronous tree-substitution grammars (Eisner, 2003; Galley et al., 2004) . In fact, rather than joint parsing per se, Burkett and Klein (2008) resort to separate monolingual parsing and bilingual reranking over k 2 tree pairs, which covers a tiny fraction of the whole space (Huang, 2008) .",,,,,background,background,unknown,none,,0.35,False,low,section_prior_only,False,weak_section_prior:introduction,primary=background|confidence=0.35|object=false|graph_object=false|llm_reasons=section_prior_only,False,False
